"TOA5","MyDatalogger","CR1000","E3686","CR1000.Std.27","CPU:cr1000_meterology_v_1.12_Portugal_2014.CR1","28966","slowtable"
"TIMESTAMP","RECORD","PortStat2_Avg","BattV_Avg","PTemp_C_Avg","TCair_C_Avg","AvgTCa_Avg","stdTCa_Avg","Tair_C_Avg","RH_Avg","Tsoil_C1_Avg","Tsoil_C2_Avg","U_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rs_Wm2_Avg","Rn_mV_Avg","Rn_Wm2_Avg","Rncor_Wm2_Avg","airpress_hpa_Avg","Rain_mm_Tot","PA_uS_15","theta_15","PA_uS_45","theta_45","PA_uS_75","theta_75","druck_gwl_hPa_Avg"
"TS","RN","","Volt","Deg C","Deg C","","","Deg C","%","Deg C","Deg C","meters/second","Deg","Deg","W/m^2","mV","W/m^2","Watts/meter^2","hPa","mm","uSec","no unit","uSec","no unit","uSec","no unit","hPa"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Avg"
"2014-06-06 18:45:00",116,0,13.53,18.83,15.20,15.200,0.062,15.75,84.8,15.99,16.00,2.02,132.4,18.69,93.9,0.43,29.66,29.66,1002,0,23.23,0.145,25.13,0.196,"NAN","NAN",1.091
"2014-06-06 19:00:00",117,0,13.58,18.80,15.53,15.530,0.123,16.02,84.2,16.30,16.02,2.93,125,17.92,168.2,1.045,72.05,72.05,1002,0,23.23,0.145,25.13,0.196,"NAN","NAN",1.092
"2014-06-06 19:15:00",118,0,13.56,18.90,15.62,15.620,0.075,16.08,83.3,16.31,16.02,2.89,123.4,18.55,147.9,0.855,58.93,58.93,1003,0,23.23,0.145,25.15,0.197,"NAN","NAN",1.092
"2014-06-06 19:30:00",119,0,13.55,19.00,15.73,15.730,0.096,16.14,83.3,16.47,16.03,2.16,126.6,18.14,132.9,0.725,50,50,1003,0,23.23,0.145,25.15,0.197,"NAN","NAN",1.093
"2014-06-06 19:45:00",120,0,13.53,19.07,15.63,15.630,0.070,16.05,82.8,16.32,16.03,2.74,127.3,20.64,105.4,0.475,32.79,32.79,1003,0,23.23,0.145,25.15,0.197,"NAN","NAN",1.094
"2014-06-06 20:00:00",121,0,13.53,19.08,15.56,15.560,0.085,16.03,82.2,16.09,16.02,2.28,130.7,18.8,115.6,0.725,49.99,49.99,1003,0,23.22,0.144,25.13,0.196,"NAN","NAN",1.095
"2014-06-06 20:15:00",122,0,13.50,19.17,15.99,15.980,0.120,16.23,81.2,16.09,16.02,2.09,129,19.85,115.5,0.693,47.78,47.78,1003,0,23.22,0.144,25.15,0.197,"NAN","NAN",1.097
"2014-06-06 20:30:00",123,0,13.49,19.37,15.76,15.770,0.077,16.01,82.5,15.95,16.01,2.14,135.7,20.14,74.48,0.171,11.77,11.77,1003,0,23.23,0.145,25.15,0.197,"NAN","NAN",1.096
"2014-06-06 20:45:00",124,0,13.36,19.43,15.59,15.590,0.070,15.81,84.0,15.68,15.98,2.27,128,19.06,54.91,-0.076,-5.237,-5.237,1003,0,23.22,0.144,25.15,0.197,"NAN","NAN",1.097
"2014-06-06 21:00:00",125,0,12.93,19.32,15.28,15.290,0.089,15.58,85.0,15.39,15.94,2.18,133.2,17.1,21.41,-0.351,-24.23,-24.23,1003,0,23.22,0.144,25.16,0.197,"NAN","NAN",1.098
"2014-06-06 21:15:00",126,0,12.73,19.04,15.09,15.090,0.084,15.43,85.8,15.16,15.90,2.20,135.7,16.29,3.19,-0.435,-29.99,-29.99,1003,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.098
"2014-06-06 21:30:00",127,0,12.69,18.69,14.98,14.980,0.072,15.29,87.0,15.01,15.86,2.04,129.1,21.67,0.188,-0.464,-31.98,-31.98,1003,0,23.21,0.144,25.15,0.197,"NAN","NAN",1.098
"2014-06-06 21:45:00",128,0,12.68,18.30,14.71,14.710,0.072,15.10,87.9,14.79,15.82,1.59,121.7,18.56,0,-0.451,-31.13,-31.13,1003,0,23.22,0.144,25.16,0.197,"NAN","NAN",1.098
"2014-06-06 22:00:00",129,0,12.67,17.92,14.80,14.800,0.059,15.15,88.1,14.81,15.79,1.82,114.9,18.15,0,-0.438,-30.19,-30.19,1004,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.096
"2014-06-06 22:15:00",130,0,12.66,17.60,14.66,14.660,0.096,14.95,88.3,14.70,15.76,1.83,115.7,17.55,0,-0.557,-38.39,-38.39,1004,0,23.21,0.144,25.15,0.197,"NAN","NAN",1.095
"2014-06-06 22:30:00",131,0,12.65,17.30,14.53,14.530,0.080,14.86,88.4,14.59,15.74,1.73,116,20.39,0,-0.74,-51.06,-51.06,1004,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.094
"2014-06-06 22:45:00",132,0,12.64,16.98,14.15,14.150,0.145,14.51,89.3,13.99,15.70,1.43,107.2,20.05,0,-0.849,-58.55,-58.55,1004,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.093
"2014-06-06 23:00:00",133,0,12.64,16.63,13.86,13.850,0.174,14.31,90.2,13.44,15.64,1.54,115.5,15.64,0,-0.798,-55.05,-55.05,1005,0,23.22,0.144,25.16,0.197,"NAN","NAN",1.092
"2014-06-06 23:15:00",134,0,12.63,16.27,13.90,13.910,0.130,14.30,90.1,13.49,15.60,1.65,114,14.82,0,-0.852,-58.74,-58.74,1004,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.093
"2014-06-06 23:30:00",135,0,12.62,15.97,13.72,13.730,0.192,14.10,90.3,13.15,15.56,1.27,89,14.03,0,-0.81,-55.85,-55.85,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.095
"2014-06-06 23:45:00",136,0,12.63,15.68,13.31,13.310,0.188,13.81,91.2,12.55,15.50,1.47,78.37,10.46,0,-0.758,-52.27,-52.27,1004,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.096
"2014-06-07 00:00:00",137,0,12.63,15.38,13.24,13.240,0.208,13.74,91.5,12.37,15.43,1.30,83.1,9.07,0,-0.734,-50.64,-50.64,1005,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.096
"2014-06-07 00:15:00",138,0,12.62,15.07,13.04,13.040,0.193,13.56,92.0,11.94,15.38,1.22,93,9.71,0,-0.756,-52.12,-52.12,1005,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.098
"2014-06-07 00:30:00",139,0,12.62,14.79,12.96,12.960,0.198,13.49,92.3,11.57,15.31,1.29,93.5,9.1,0,-0.746,-51.42,-51.42,1004,0,23.21,0.144,25.16,0.197,"NAN","NAN",1.099
"2014-06-07 00:45:00",140,0,12.60,14.55,13.16,13.160,0.163,13.56,92.2,11.85,15.25,1.48,95.1,10.75,0,-0.748,-51.56,-51.56,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.099
"2014-06-07 01:00:00",141,0,12.59,14.42,13.25,13.250,0.124,13.62,92.3,12.17,15.21,1.34,82.4,10.98,0,-0.505,-34.8,-34.8,1005,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.099
"2014-06-07 01:15:00",142,0,12.59,14.35,13.18,13.180,0.149,13.57,92.4,12.46,15.20,1.54,78.02,8.67,0,-0.672,-46.34,-46.34,1005,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.1
"2014-06-07 01:30:00",143,0,12.58,14.30,13.24,13.240,0.179,13.61,92.5,12.82,15.20,1.64,80.3,10.56,0,-0.747,-51.5,-51.5,1005,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.101
"2014-06-07 01:45:00",144,0,12.58,14.25,13.08,13.080,0.190,13.48,92.7,12.63,15.20,1.52,85.9,10.47,0,-0.764,-52.72,-52.72,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.103
"2014-06-07 02:00:00",145,0,12.57,14.17,13.19,13.190,0.197,13.52,92.4,12.89,15.19,1.60,92,10.51,0,-0.777,-53.62,-53.62,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.103
"2014-06-07 02:15:00",146,0,12.58,14.11,13.19,13.200,0.131,13.48,92.5,13.31,15.18,1.99,88.2,13.54,0,-0.769,-53.05,-53.05,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.105
"2014-06-07 02:30:00",147,0,12.58,14.04,13.22,13.220,0.170,13.47,92.0,13.50,15.18,1.93,88.3,11.64,0,-0.768,-52.93,-52.93,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.106
"2014-06-07 02:45:00",148,0,12.58,13.96,13.00,13.010,0.164,13.31,92.1,13.43,15.17,1.87,87.4,13.6,0,-0.753,-51.93,-51.93,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.107
"2014-06-07 03:00:00",149,0,12.57,13.88,12.91,12.910,0.152,13.19,92.0,13.38,15.16,1.69,91.2,10.42,0,-0.771,-53.2,-53.2,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.109
"2014-06-07 03:15:00",150,0,12.56,13.77,12.78,12.780,0.175,13.09,92.1,13.30,15.14,1.73,88.1,11.61,0,-0.769,-53.05,-53.05,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.109
"2014-06-07 03:30:00",151,0,12.55,13.70,12.64,12.640,0.151,12.94,92.0,13.17,15.13,1.69,87.1,11.67,0,-0.759,-52.34,-52.34,1004,0,23.21,0.144,25.17,0.198,"NAN","NAN",1.11
"2014-06-07 03:45:00",152,0,12.54,13.63,12.36,12.370,0.148,12.66,92.2,12.87,15.11,1.38,80.8,12.68,0,-0.742,-51.19,-51.19,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.111
"2014-06-07 04:00:00",153,0,12.54,13.52,12.01,12.020,0.152,12.39,92.7,12.17,15.09,1.46,74.87,10.31,0,-0.722,-49.79,-49.79,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.113
"2014-06-07 04:15:00",154,0,12.54,13.39,11.91,11.910,0.156,12.25,92.9,12.11,15.06,1.49,76.29,6.621,0,-0.728,-50.18,-50.18,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.114
"2014-06-07 04:30:00",155,0,12.53,13.24,11.72,11.720,0.163,12.07,93.2,11.78,15.03,1.35,74.45,7.557,0,-0.717,-49.44,-49.44,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.114
"2014-06-07 04:45:00",156,0,12.53,13.11,11.66,11.660,0.158,12.05,93.5,11.86,14.99,1.78,75.99,8.04,0,-0.713,-49.17,-49.17,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.115
"2014-06-07 05:00:00",157,0,12.52,12.99,11.85,11.850,0.124,12.19,93.5,12.67,14.96,1.91,84.8,11.58,0,-0.515,-35.52,-35.52,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.114
"2014-06-07 05:15:00",158,0,12.53,12.95,12.30,12.300,0.086,12.54,93.2,13.33,14.95,1.92,81.2,9.71,0,-0.329,-22.72,-22.72,1004,0,23.21,0.144,25.19,0.198,"NAN","NAN",1.114
"2014-06-07 05:30:00",159,0,12.53,12.98,12.37,12.370,0.075,12.57,93.1,13.52,14.94,2.06,78.28,9.76,0,-0.507,-34.99,-34.99,1004,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.114
"2014-06-07 05:45:00",160,0,12.52,12.99,12.44,12.440,0.099,12.65,93.0,13.51,14.93,2.31,79.89,10.54,0,-0.676,-46.62,-46.62,1004,0,23.19,0.144,25.19,0.198,"NAN","NAN",1.114
"2014-06-07 06:00:00",161,0,12.52,13.00,12.45,12.450,0.098,12.66,92.9,13.47,14.92,2.43,79.81,11.36,1.104,-0.508,-35.05,-35.05,1004,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.114
"2014-06-07 06:15:00",162,0,12.51,13.04,12.62,12.620,0.098,12.80,92.4,13.56,14.92,2.43,79.83,9.76,4.639,-0.528,-36.38,-36.38,1005,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.113
"2014-06-07 06:30:00",163,0,12.54,13.09,12.65,12.640,0.081,12.82,92.1,13.57,14.92,2.54,80.6,12.92,15.23,-0.468,-32.24,-32.24,1005,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.112
"2014-06-07 06:45:00",164,0,12.71,13.16,13.09,13.080,0.071,13.13,91.3,13.77,14.92,2.84,78.46,10.51,39.94,-0.088,-6.101,-6.101,1005,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.111
"2014-06-07 07:00:00",165,0,13.13,13.33,13.58,13.570,0.081,13.48,89.6,14.00,14.92,2.88,81.1,15.31,86.4,-0.097,-6.695,-6.695,1005,0,23.21,0.144,25.2,0.198,"NAN","NAN",1.111
"2014-06-07 07:15:00",166,0,13.49,13.65,14.07,14.070,0.055,13.71,88.1,14.08,14.94,2.88,77.19,11.87,125.5,-0.545,-37.56,-37.56,1005,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.111
"2014-06-07 07:30:00",167,0,13.78,14.22,14.27,14.260,0.081,13.92,87.0,14.17,14.96,3.04,81.3,16.31,166.6,-0.527,-36.37,-36.37,1005,0,23.21,0.144,25.2,0.198,"NAN","NAN",1.109
"2014-06-07 07:45:00",168,0,13.72,15.20,14.85,14.840,0.151,14.35,85.3,14.45,14.99,3.07,78.64,16.14,227.6,0.78,53.8,53.8,1006,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.108
"2014-06-07 08:00:00",169,0,13.62,16.43,15.16,15.160,0.170,14.76,83.6,14.90,15.04,3.17,82.7,16.5,218.5,1.084,74.73,74.73,1006,0,23.19,0.144,25.21,0.199,"NAN","NAN",1.106
"2014-06-07 08:15:00",170,0,13.60,17.32,15.58,15.570,0.264,15.13,82.4,14.95,15.09,2.84,85.9,17.93,265.4,1.072,73.91,73.91,1006,0,23.21,0.144,25.2,0.198,"NAN","NAN",1.105
"2014-06-07 08:30:00",171,0,13.60,18.31,16.73,16.730,0.208,15.91,79.3,15.38,15.17,3.39,88.8,15.59,367.2,1.792,123.6,123.6,1006,0,23.21,0.144,25.2,0.198,"NAN","NAN",1.104
"2014-06-07 08:45:00",172,0,13.51,19.54,17.09,17.090,0.290,16.37,77.3,15.71,15.25,3.57,93,16.36,422.1,2.252,155.3,155.4,1007,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.103
"2014-06-07 09:00:00",173,0,13.52,20.82,17.22,17.220,0.327,16.61,76.3,16.23,15.30,3.63,95.2,17.46,362.2,2.501,172.5,172.6,1007,0,23.19,0.144,25.21,0.199,"NAN","NAN",1.103
"2014-06-07 09:15:00",174,0,13.48,21.66,17.34,17.330,0.329,16.72,75.9,16.65,15.35,3.24,99.7,20.53,314,2.109,145.5,145.5,1007,0,23.19,0.144,25.2,0.198,"NAN","NAN",1.102
"2014-06-07 09:30:00",175,0,13.42,22.25,18.31,18.310,0.479,17.32,74.5,16.96,15.41,2.93,102.6,17.53,487.5,3.433,236.8,236.8,1007,0,23.19,0.144,25.21,0.199,"NAN","NAN",1.102
"2014-06-07 09:45:00",176,0,13.37,23.12,18.39,18.390,0.461,17.68,71.9,17.46,15.49,3.61,101.7,18.58,508.7,3.673,253.3,253.4,1007,0,23.18,0.143,25.21,0.199,"NAN","NAN",1.102
"2014-06-07 10:00:00",177,0,13.37,23.94,19.25,19.240,0.453,18.31,70.2,18.27,15.59,3.95,103.2,22.75,542.9,4.209,290.3,291,1007,0,23.19,0.144,25.2,0.198,"NAN","NAN",0.581
"2014-06-07 10:15:00",178,0,13.39,24.69,18.55,18.560,0.365,17.86,70.5,18.09,15.66,3.59,109.3,22.58,435.4,3.341,230.4,230.8,1008,0,23.18,0.143,25.21,0.199,"NAN","NAN",-0.04
"2014-06-07 10:30:00",179,0,13.31,25.17,19.63,19.630,0.481,18.64,67.7,19.45,15.78,4.00,111.6,18.53,631.8,5.123,353.3,353.5,1008,0,23.18,0.143,25.21,0.199,"NAN","NAN",-0.046
"2014-06-07 10:45:00",180,0,13.34,25.75,19.11,19.120,0.340,18.38,66.4,18.94,15.85,3.95,109.7,20.91,407.8,3.171,218.7,219,1008,0,23.17,0.143,25.2,0.198,"NAN","NAN",0.751
"2014-06-07 11:00:00",181,0,13.30,24.71,18.44,18.440,0.303,17.95,67.5,17.67,15.84,3.38,102.1,18.57,199.3,1.41,97.3,97.3,1008,0,23.17,0.143,25.21,0.199,"NAN","NAN",1.52
"2014-06-07 11:15:00",182,0,13.35,23.85,18.43,18.430,0.407,17.96,68.5,17.50,15.82,2.64,104.1,18.97,242.5,1.762,121.5,121.5,1008,0,23.15,0.143,25.21,0.199,"NAN","NAN",1.705
"2014-06-07 11:30:00",183,0,13.35,23.78,19.03,19.000,0.673,18.49,67.5,19.00,15.85,2.76,134,23.37,587.8,5.096,351.4,351.5,1008,0,23.17,0.143,25.21,0.199,"NAN","NAN",1.851
"2014-06-07 11:45:00",184,0,13.29,24.12,21.58,21.580,0.629,20.00,60.8,23.34,16.09,3.74,129.3,17.58,812,7.45,513.8,514.1,1008,0,23.15,0.143,25.21,0.199,"NAN","NAN",1.972
"2014-06-07 12:00:00",185,0,13.24,25.12,21.30,21.300,0.599,19.98,60.8,24.82,16.32,3.98,118.3,19.77,885,7.871,542.8,543.7,1008,0,23.14,0.142,25.23,0.199,"NAN","NAN",2.064
"2014-06-07 12:15:00",186,0,13.20,26.12,20.65,20.670,0.480,19.59,60.4,22.34,16.46,3.65,109.5,17.74,372.6,2.951,203.5,203.6,1008,0,23.14,0.142,25.21,0.199,"NAN","NAN",2.137
"2014-06-07 12:30:00",187,0,13.22,26.48,20.41,20.400,0.859,19.53,62.1,23.58,16.48,3.40,103.1,17.54,843,7.413,511.2,511.3,1008,0,23.11,0.142,25.21,0.199,"NAN","NAN",2.193
"2014-06-07 12:45:00",188,0,13.21,26.77,22.43,22.420,0.632,20.74,57.8,26.80,16.63,3.73,106.7,26.82,874,7.933,547.1,548.2,1008,0,23.11,0.142,25.21,0.199,"NAN","NAN",2.237
"2014-06-07 13:00:00",189,0,13.18,27.24,21.30,21.290,0.683,20.10,61.2,23.36,16.69,2.91,100.6,22.28,624,5.082,350.5,350.7,1009,0,23.1,0.141,25.23,0.199,"NAN","NAN",2.272
"2014-06-07 13:15:00",190,0,13.20,27.47,20.40,20.410,0.810,19.51,64.3,22.63,16.71,3.98,102.1,16.23,558.2,4.582,316,316.2,1009,0,23.08,0.141,25.23,0.199,"NAN","NAN",2.299
"2014-06-07 13:30:00",191,0,13.18,27.50,21.10,21.100,0.625,20.23,61.9,23.75,16.76,3.57,113.1,20.85,662.1,5.592,385.6,386.1,1009,0,23.08,0.141,25.21,0.199,"NAN","NAN",2.319
"2014-06-07 13:45:00",192,0,13.20,27.57,21.41,21.420,0.649,20.37,59.1,23.11,16.82,3.42,128.4,21.35,487,4.252,293.3,293.4,1009,0,23.07,0.14,25.21,0.199,"NAN","NAN",2.337
"2014-06-07 14:00:00",193,0,13.20,27.63,21.77,21.750,0.675,21.15,50.9,24.27,16.90,4.20,123.2,26.3,1040,9.39,647.6,650.4,1009,0,23.06,0.14,25.21,0.199,"NAN","NAN",2.347
"2014-06-07 14:15:00",194,0,13.15,28.01,22.84,22.850,0.703,21.76,47.9,24.90,17.06,4.28,150.4,26.48,985,8.74,602.5,604.8,1009,0,23.04,0.14,25.21,0.199,"NAN","NAN",2.36
"2014-06-07 14:30:00",195,0,13.16,28.58,22.52,22.520,0.547,21.60,48.6,24.05,17.26,4.25,148,27.81,855,7.346,506.7,508.3,1008,0,23.04,0.14,25.21,0.199,"NAN","NAN",2.37
"2014-06-07 14:45:00",196,0,13.14,29.01,22.44,22.440,0.507,21.47,51.9,24.43,17.39,4.52,171.3,20.55,1045,9.41,649.1,652.9,1009,0,23.02,0.139,25.21,0.199,"NAN","NAN",2.374
"2014-06-07 15:00:00",197,0,13.11,29.51,22.62,22.610,0.589,21.52,52.3,24.28,17.54,4.31,151.1,23.16,1061,9.17,632.6,634.8,1009,0,23.02,0.139,25.21,0.199,"NAN","NAN",2.38
"2014-06-07 15:15:00",198,0,13.10,30.10,22.49,22.490,0.660,21.50,52.8,23.91,17.62,4.40,156.3,24.1,992,8.61,593.8,597.2,1009,0,23,0.139,25.21,0.199,"NAN","NAN",2.384
"2014-06-07 15:30:00",199,0,13.10,30.57,22.15,22.150,0.582,21.30,52.6,22.93,17.64,4.79,163.1,22.35,986,8.45,582.9,586.9,1009,0,22.99,0.138,25.21,0.199,"NAN","NAN",2.388
"2014-06-07 15:45:00",200,0,13.10,30.87,22.13,22.140,0.662,21.30,53.6,22.78,17.65,4.40,153,24.83,965,8.22,567.1,569.8,1009,0,22.98,0.138,25.21,0.199,"NAN","NAN",2.389
"2014-06-07 16:00:00",201,0,13.10,31.13,22.37,22.350,0.620,21.46,52.7,22.84,17.68,3.73,151.5,25.58,901,7.595,523.8,524.5,1009,0,22.98,0.138,25.21,0.199,"NAN","NAN",2.391
"2014-06-07 16:15:00",202,0,13.13,31.33,22.05,22.060,0.464,21.22,52.6,22.06,17.69,4.48,164.8,22.77,868,7.26,500.7,502.2,1009,0,22.95,0.137,25.21,0.199,"NAN","NAN",2.392
"2014-06-07 16:30:00",203,0,13.07,31.37,22.23,22.230,0.487,21.32,52.9,21.62,17.69,4.03,168,27.3,824,6.819,470.3,471.5,1009,0,22.95,0.137,25.21,0.199,"NAN","NAN",2.393
"2014-06-07 16:45:00",204,0,13.11,31.40,21.84,21.840,0.508,21.18,53.7,21.19,17.69,3.69,163.2,22.94,783.6,6.448,444.7,444.8,1009,0,22.94,0.137,25.21,0.199,"NAN","NAN",2.393
"2014-06-07 17:00:00",205,0,13.13,31.35,21.49,21.490,0.481,20.90,54.1,20.72,17.68,3.98,158.3,24.91,745.5,6.014,414.8,415.8,1009,0,22.92,0.137,25.21,0.199,"NAN","NAN",2.392
"2014-06-07 17:15:00",206,0,13.11,31.27,21.75,21.740,0.576,20.98,54.3,20.59,17.67,3.62,166,22.96,704.9,5.717,394.3,395.2,1010,0,22.92,0.137,25.21,0.199,"NAN","NAN",2.391
"2014-06-07 17:30:00",207,0,13.13,31.13,20.74,20.740,0.344,20.34,56.4,19.93,17.64,4.22,168,22.34,661.4,5.212,359.4,360.2,1010,0,22.91,0.136,25.2,0.198,"NAN","NAN",2.39
"2014-06-07 17:45:00",208,0,13.13,30.87,20.56,20.560,0.525,20.40,59.0,19.84,17.61,3.75,153.7,27.06,617.2,4.678,322.6,323.2,1010,0,22.91,0.136,25.21,0.199,"NAN","NAN",2.389
"2014-06-07 18:00:00",209,0,13.17,30.66,20.08,20.090,0.430,19.96,59.5,19.40,17.58,4.40,172.5,20.99,572.7,4.341,299.4,300.7,1010,0,22.89,0.136,25.2,0.198,"NAN","NAN",2.389
"2014-06-07 18:15:00",210,0,13.17,30.33,19.64,19.630,0.339,19.73,60.0,18.82,17.52,3.92,158,25.5,524.4,3.779,260.6,261.1,1009,0,22.88,0.136,25.2,0.198,"NAN","NAN",2.388
"2014-06-07 18:30:00",211,0,13.19,29.93,19.63,19.630,0.269,19.71,57.2,18.45,17.47,4.36,150.3,22.64,475.4,3.272,225.7,226.6,1009,0,22.89,0.136,25.21,0.199,"NAN","NAN",2.388
"2014-06-07 18:45:00",212,0,13.20,29.45,19.55,19.550,0.280,19.69,58.1,18.05,17.40,3.36,171.5,21.88,421.8,2.803,193.3,193.4,1009,0,22.88,0.136,25.2,0.198,"NAN","NAN",2.387
"2014-06-07 19:00:00",213,0,13.21,29.05,19.74,19.740,0.277,19.75,58.4,17.89,17.34,3.15,165.6,26.03,369.7,2.316,159.7,159.9,1009,0,22.88,0.136,25.21,0.199,"NAN","NAN",2.387
"2014-06-07 19:15:00",214,0,13.19,28.68,19.38,19.380,0.202,19.47,58.4,17.58,17.28,3.10,152.9,22.1,318.1,1.857,128.1,128.1,1009,0,22.88,0.136,25.21,0.199,"NAN","NAN",2.386
"2014-06-07 19:30:00",215,0,13.21,28.25,19.16,19.170,0.171,19.22,60.5,17.21,17.21,2.74,157.3,25.78,263.4,1.383,95.4,95.4,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.384
"2014-06-07 19:45:00",216,0,13.13,27.81,18.84,18.850,0.145,18.85,63.1,16.98,17.15,2.93,160.1,19.88,162.9,0.95,65.51,65.51,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.383
"2014-06-07 20:00:00",217,0,13.00,27.29,18.43,18.430,0.094,18.43,63.9,16.56,17.08,3.15,156.9,23.01,69.06,0.493,33.99,33.99,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.382
"2014-06-07 20:15:00",218,0,12.90,26.65,18.02,18.030,0.157,18.00,66.6,16.19,16.99,2.94,159.8,17.99,47.09,-0.201,-13.89,-13.89,1010,0,22.87,0.135,25.2,0.198,"NAN","NAN",2.381
"2014-06-07 20:30:00",219,0,12.81,25.91,17.52,17.520,0.206,17.58,68.6,15.81,16.89,2.14,156.6,19.13,28.28,-0.384,-26.47,-26.47,1010,0,22.87,0.135,25.2,0.198,"NAN","NAN",2.379
"2014-06-07 20:45:00",220,0,12.75,25.07,17.01,17.020,0.231,17.13,71.2,15.19,16.76,1.74,151.2,11.37,14.25,-0.753,-51.96,-51.96,1009,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.379
"2014-06-07 21:00:00",221,0,12.73,24.16,16.35,16.360,0.290,16.67,74.5,14.55,16.64,1.57,133.1,16.37,8.47,-0.768,-52.94,-52.94,1009,0,22.87,0.135,25.2,0.198,"NAN","NAN",2.378
"2014-06-07 21:15:00",222,0,12.71,23.19,16.06,16.060,0.221,16.41,76.7,14.44,16.54,1.73,145.1,16.71,3.077,-0.863,-59.54,-59.54,1009,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.378
"2014-06-07 21:30:00",223,0,12.70,22.22,15.61,15.620,0.280,16.06,78.9,13.88,16.46,1.03,143.5,19.72,0.397,-0.822,-56.67,-56.67,1010,0,22.87,0.135,25.2,0.198,"NAN","NAN",2.376
"2014-06-07 21:45:00",224,0,12.68,21.30,14.95,14.960,0.334,15.63,81.0,12.75,16.36,0.86,101.9,18.91,0,-0.765,-52.77,-52.77,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.374
"2014-06-07 22:00:00",225,0,12.67,20.42,14.34,14.330,0.285,15.17,83.7,11.98,16.24,0.92,75.25,14.51,0,-0.677,-46.71,-46.71,1010,0,22.88,0.136,25.21,0.199,"NAN","NAN",2.372
"2014-06-07 22:15:00",226,0,12.66,19.62,13.77,13.780,0.250,14.58,86.3,11.38,16.11,0.75,50.23,8.09,0,-0.635,-43.78,-43.78,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.37
"2014-06-07 22:30:00",227,0,12.65,18.80,12.85,12.850,0.282,13.84,89.4,10.67,15.98,0.68,72.1,9.07,0,-0.581,-40.09,-40.09,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.37
"2014-06-07 22:45:00",228,0,12.64,17.99,12.83,12.820,0.328,13.74,90.4,10.14,15.84,0.96,77.82,6.003,0,-0.567,-39.12,-39.12,1010,0,22.87,0.135,25.21,0.199,"NAN","NAN",2.369
"2014-06-07 23:00:00",229,0,12.63,17.25,12.76,12.770,0.234,13.32,91.1,10.00,15.71,0.91,74.73,8.72,0,-0.572,-39.42,-39.42,1010,0,22.88,0.136,25.21,0.199,"NAN","NAN",2.369
"2014-06-07 23:15:00",230,0,12.62,16.60,12.52,12.520,0.248,13.38,92.5,9.76,15.61,0.80,95.6,9.04,0,-0.553,-38.17,-38.17,1010,0,22.88,0.136,25.21,0.199,"NAN","NAN",2.369
